DESCRIPTION_item1,item2,DESCRIPTION_item2,antecedent support,consequent support,item2_count,Count_validate_item2,rule_support,Combined_Baskets,confidence,lift,TOTALQTY_item1,TOTALADJREV_item1,AUR_item1,TOTALQTY_item2,TOTALADJREV_item2,dept_item2,AUR_item2,Combined_ADJREV,ValueAdded_fromitem2,ExpectedVA_fromitem2
FiletMignon,40398,CORN WHITE PACKAGED - 4 PACK,0.263875148,0.005861694,1422,1422,0.001982753,481,0.007513981,1.281878872,32963.67,584684.9525,17.73725294,1541.83,9196.59,5,5.964723737,593881.5425,18.23456581,69.10300544
CrabCakes,2148548,SPRINGER FC SAVORY WINGS,0.159098404,0.00867712,2105,2105,0.001982753,481,0.012462431,1.436240448,46943.165,365938.355,7.795349014,1966.76,21616.02,4,10.99067502,387554.375,42.8592271,269.3881651
FiletMignon,142917,CR PRIME BONELESS PORK CHOPS,0.263875148,0.00827315,2007,2007,0.001982753,481,0.007513981,0.908237048,32963.67,584684.9525,17.73725294,3245.58,19682.35,12,6.064355215,604367.3025,39.02523723,147.8928102
Salmon,1450,ONIONS CV WHITE JUMBO,0.285994592,0.006587192,1598,1598,0.001982753,481,0.006932834,1.052471831,11901.97778,129734.5489,10.90025131,1583.14,2962.58,4,1.871331657,132697.1289,5.87406419,20.53907437
Salmon,4350026,ORGANIC BONELESS CHICKEN BREASTS PKG,0.285994592,0.004967188,1205,1205,0.001982753,481,0.006932834,1.395726129,11901.97778,129734.5489,10.90025131,1847.68,15432.74,12,8.352496103,145167.2889,30.59931053,106.9926195
Salmon,2069116,CELSIUS DRINK SPARKLING,0.285994592,0.006183221,1500,1500,0.001978631,480,0.00691842,1.118902277,11901.97778,129734.5489,10.90025131,3552,8486.16,12,2.389121622,138220.7089,16.79097744,58.71082156
Salmon,858505,GT ENLIGHTENED KOMBUCHA,0.285994592,0.005066119,1229,1229,0.001978631,480,0.00691842,1.365625237,11901.97778,129734.5489,10.90025131,2085,7649.25,12,3.668705036,137383.7989,15.13504155,52.92072643
FiletMignon,44996,SEAFOOD SALAD,0.263875148,0.008701853,2111,2111,0.001970386,478,0.007467117,0.858106463,32963.67,584684.9525,17.73725294,1480.7,17243.14,2,11.64526238,601928.0925,33.97565015,128.7565364
FiletMignon,456373,ABF WHOLE CHICKEN LEGS,0.263875148,0.007848569,1904,1904,0.001970386,478,0.007467117,0.951398499,32963.67,584684.9525,17.73725294,6227.96,12908.56,4,2.072678694,597593.5125,25.43485226,96.38972225
RibEye,81748,BERRIES CV BLUEBERRIES 18 OZ,0.187161984,0.012453008,3021,3021,0.001966264,477,0.010505682,0.843626112,17746.706,328282.894,18.49824379,3245,32180.55,2,9.916964561,360463.444,63.27546807,338.0786351
RibEye,8044,NORTH ATLANTIC LOBSTER TAILS,0.187161984,0.007885668,1913,1913,0.001966264,477,0.010505682,1.332250123,17746.706,328282.894,18.49824379,4561.77,56301.18,14,12.34195937,384584.074,110.7030028,591.4823113
CrabCakes,1619,ONIONS OG GREEN,0.159098404,0.019085543,4630,4630,0.001962142,476,0.012332884,0.64618986,46943.165,365938.355,7.795349014,5415,9644.65,2,1.7810988,375583.005,18.92417475,118.946352
Salmon,3137719,ARTISAN BAGUETTE,0.285994592,0.007506431,1821,1821,0.001962142,476,0.006860767,0.913985248,11901.97778,129734.5489,10.90025131,1973,7872.27,4,3.99,137606.8189,15.44651316,54.00980859
Salmon,1001489,ABF CHICKEN WINGS,0.285994592,0.006537726,1586,1586,0.00195802,475,0.006846353,1.047207168,11901.97778,129734.5489,10.90025131,3415.61,26648.78,0,7.802055855,156383.3289,52.17884555,182.446966
RibEye,11,BROCCOLI CV BABY SWEET,0.187161984,0.009794222,2376,2376,0.001953898,473,0.010439609,1.065894608,17746.706,328282.894,18.49824379,3808,14779.09,12,3.88106355,343061.984,28.87683295,154.2879187
NYStrip,31995,YUKON GOLD WHIPPED POTATOES,0.175261344,0.010123994,2456,2456,0.001949776,473,0.011124962,1.098870818,20667.6425,291081.83,14.08393967,3051.45,18274.7,4,5.988857756,309356.53,35.63156699,203.305339
Salmon,3155252,FRESHWAY VEGGIE DETOX SALAD,0.285994592,0.00648826,1574,1574,0.001949776,473,0.006817527,1.050748049,11901.97778,129734.5489,10.90025131,928.34,9232.35,12,9.945009372,138966.8989,18.00101219,62.9417923
Salmon,4907236,BERRIES CV PINK A BOO PINEBERRIES 10 OZ,0.285994592,0.007423988,1801,1801,0.001945654,472,0.006803113,0.916369161,11901.97778,129734.5489,10.90025131,1930,14374.7,2,7.448031088,144109.2489,27.96818691,97.7927126
NYStrip,875242,VITAL FARMS PASTURE RAISED EGGS,0.175261344,0.010066284,2442,2442,0.001945654,472,0.011101442,1.102834137,20667.6425,291081.83,14.08393967,2785,15008.15,14,5.388922801,306089.98,29.20066119,166.6121034
CrabCakes,40400,CORN BI COLOR PACKAGED - 4 PACK,0.159098404,0.01631546,3957,3958,0.001941531,471,0.012203337,0.747961587,46943.165,365938.355,7.795349014,4476.02,26591.4,12,5.940858173,392529.755,51.62803967,324.503819
RibEye,897143,POTATOES CV ONE-BITE GOLD 24 OZ,0.187161984,0.010123994,2456,2456,0.001937409,470,0.010351511,1.022473016,17746.706,328282.894,18.49824379,2788,13911.12,4,4.98964132,342194.014,26.95153344,144.00111
FiletMignon,848615,LA CROIXSPARKLING WATER 8 PK,0.263875148,0.008227806,1996,1996,0.001937409,470,0.007342144,0.892357402,32963.67,584684.9525,17.73725294,2600,12812.63,4,4.927934615,597497.5825,24.82330868,94.07217327
RibEye,524864,TFM UHT HEAVY WHIPPING CREAM,0.187161984,0.009687047,2350,2350,0.001933287,469,0.010329486,1.066319473,17746.706,328282.894,18.49824379,2715,10960.85,4,4.037145488,339243.744,21.19047063,113.2199509
FiletMignon,3137486,2CT DEMI BAGUETTE,0.263875148,0.006508871,1579,1579,0.001933287,469,0.007326522,1.125621091,32963.67,584684.9525,17.73725294,1706.68,6468.33,4,3.7900075,591153.2825,12.50513937,47.39036414
FiletMignon,4866412,TFM BEARNAISE SAUCE,0.263875148,0.003520314,854,854,0.001933287,469,0.007326522,2.081212767,32963.67,584684.9525,17.73725294,910,3630.9,7,3.99,588315.8525,7.019572368,26.6018699
FiletMignon,-501157675,(I) Chicken Salad Croissant - CHICKEN SALAD DEAL,0.263875148,0.006550092,1589,1589,0.001933287,469,0.007326522,1.118537258,32963.67,584684.9525,17.73725294,1583,-8687.67,12,-5.488104864,575997.2825,-16.79576091,-63.65040819
RibEye,5079889,SALAD CV TAYLOR FARMS CHOPPED CAESAR,0.187161984,0.009563382,2320,2320,0.001929165,468,0.010307462,1.077805085,17746.706,328282.894,18.49824379,2755,12631.66,12,4.584994555,340914.554,24.36855659,130.2003542
CrabCakes,3258484,TULIPS,0.159098404,0.010507354,2549,2549,0.001929165,468,0.012125609,1.154011655,46943.165,365938.355,7.795349014,3485,31092.32,12,8.921756098,397030.675,59.98221607,377.0133112
FiletMignon,536474,TFM CLASSIC UNCURED PORK BACON,0.263875148,0.00664078,1611,1611,0.001929165,468,0.007310901,1.100910014,32963.67,584684.9525,17.73725294,1924,11504.29,3,5.979360707,596189.2425,22.19367382,84.10672228
FiletMignon,3368523,RUSTIC FRENCH BATARD,0.263875148,0.006723223,1631,1631,0.001929165,468,0.007310901,1.087410198,32963.67,584684.9525,17.73725294,1755,6998.47,5,3.987732194,591683.4225,13.5012035,51.16511951
RibEye,49320,TOMATOES CV HEIRLOOM,0.187161984,0.008800785,2135,2135,0.001925043,467,0.010285437,1.168695471,17746.706,328282.894,18.49824379,2408.94,12019.98,3,4.989738225,340302.874,23.1389768,123.6307519
CrabCakes,558011,TFM CHEESE SHREDDED BAGGED,0.159098404,0.017749967,4306,4306,0.001925043,467,0.012099699,0.681674475,46943.165,365938.355,7.795349014,5192,25908.08,5,4.99,391846.435,49.87416469,313.4799813
FiletMignon,34,POTATOES CV WHITE,0.263875148,0.005857572,1421,1421,0.001925043,467,0.007295279,1.245444308,32963.67,584684.9525,17.73725294,2433.11,4355.22,5,1.789980724,589040.1725,8.38398521,31.77254569
Salmon,1403536,TOMATOES CV CHERRY #9 10 OZ,0.285994592,0.004814668,1168,1168,0.001916799,465,0.00670222,1.392041842,11901.97778,129734.5489,10.90025131,1296,6422.04,997,4.955277778,136156.5889,12.30975712,43.04192274
FiletMignon,896801,POTATOES CV ONE-BITE RED 24 OZ,0.263875148,0.006381084,1548,1548,0.001916799,465,0.007264036,1.138370168,32963.67,584684.9525,17.73725294,1744,8701.56,14,4.989426606,593386.5125,16.67913781,63.20844503
FiletMignon,850339,GRAPES CV COTTON CANDY,0.263875148,0.007399255,1795,1795,0.001908554,463,0.007232793,0.977502884,32963.67,584684.9525,17.73725294,3460.01,23855.67,12,6.894682385,608540.6225,45.52984109,172.5431188
FiletMignon,558013,TFM BUTTER 16OZ,0.263875148,0.007135437,1731,1731,0.001908554,463,0.007232793,1.01364395,32963.67,584684.9525,17.73725294,1914,7632.38,5,3.987659352,592317.3325,14.56681152,55.20342331
Salmon,1851256,APPLES CV ENVY,0.285994592,0.005082608,1233,1233,0.001908554,463,0.006673393,1.312985996,11901.97778,129734.5489,10.90025131,2205.1,5535.37,9,2.510258038,135269.9189,10.56455411,36.9396989
CrabCakes,155150,BACON CHEDDAR BURGER 7 OZ,0.159098404,0.009414985,2284,2284,0.001904432,462,0.011970152,1.271393695,46943.165,365938.355,7.795349014,5881.43,19436.63,7,3.304745615,385374.985,37.01574273,232.6594222
CrabCakes,81282,TOMATOES CV CAMPARI,0.159098404,0.011781097,2858,2858,0.00190031,461,0.011944243,1.013848069,46943.165,365938.355,7.795349014,3008,13935.92,5,4.632952128,379874.275,26.48256793,166.4540139
Salmon,171049,PP ROASTED BUTTER GARLIC THYME CHICKEN,0.285994592,0.005651464,1371,1371,0.001896188,460,0.006630153,1.173174343,11901.97778,129734.5489,10.90025131,1422,11172.82,4,7.857116737,140907.3689,21.1857654,74.0775036
NYStrip,1449,SHALLOTS CV,0.175261344,0.012238656,2969,2969,0.001883821,457,0.010748642,0.87825345,20667.6425,291081.83,14.08393967,757.61,3785.23,14,4.996277768,294867.06,7.130697261,40.6860811
Salmon,530198,KERRYGOLD BARS,0.285994592,0.006966429,1690,1690,0.001883821,457,0.006586913,0.94552208,11901.97778,129734.5489,10.90025131,2099,8409.51,131,4.006436398,138144.0589,15.84201486,55.39270784
NYStrip,171045,PP ROASTED NATURAL CHICKEN,0.175261344,0.009823077,2383,2383,0.001879699,456,0.010725122,1.091829092,20667.6425,291081.83,14.08393967,2543.66,19946.91,4,7.841814551,311028.74,37.49419173,213.9330376
Salmon,142919,CR PRIME PORK RIB CHOPS,0.285994592,0.008532845,2070,2070,0.001879699,456,0.006572499,0.770258814,11901.97778,129734.5489,10.90025131,4248.94,22299.72,12,5.248301929,152034.2689,41.91676692,146.5648936
NYStrip,1351,TOMATOES CV ROMA,0.175261344,0.010680484,2591,2591,0.001871455,454,0.010678082,0.999775067,20667.6425,291081.83,14.08393967,2257.53,4494.71,9,1.990985723,295576.54,8.411647293,47.99488064
RibEye,58,GRAPEFRUIT CV RED,0.187161984,0.009138801,2217,2217,0.001871455,454,0.009999119,1.094139053,17746.706,328282.894,18.49824379,4789,8806.15,4,1.838828565,337089.044,16.48031304,88.05374196
FiletMignon,530198,KERRYGOLD BARS,0.263875148,0.006966429,1690,1690,0.001867333,453,0.007076577,1.015811223,32963.67,584684.9525,17.73725294,2099,8409.51,131,4.006436398,593094.4625,15.7033539,59.51054504
Salmon,7929,MILD ITALIAN SAUSAGE,0.285994592,0.008895594,2158,2158,0.001863211,452,0.006514846,0.732367686,11901.97778,129734.5489,10.90025131,2620.93,16874.64,12,6.438416898,146609.1889,31.4410091,109.9356771
RibEye,1627,CARROTS OG BABY PEELED 1 LB,0.187161984,0.01111331,2696,2696,0.001859089,451,0.009933046,0.89379725,17746.706,328282.894,18.49824379,2962,6724.57,12,2.270280216,335007.464,12.50157083,66.79546009
FiletMignon,1457,PEPPERS CV JALAPENO,0.263875148,0.007877424,1910,1911,0.001859089,451,0.007045334,0.894370291,32963.67,584684.9525,17.73725294,503.4,1507.81,10,2.995252284,586192.7625,2.803152247,10.62302481
NYStrip,840778,HOMEMADE BRAND ICE CREAM 48 OZ,0.175261344,0.009142923,2218,2218,0.001859089,451,0.010607522,1.160189316,20667.6425,291081.83,14.08393967,2493,16553.05,3,6.639811472,307634.88,30.77358507,175.586837
RibEye,530198,KERRYGOLD BARS,0.187161984,0.006966429,1690,1690,0.001859089,451,0.009933046,1.425844607,17746.706,328282.894,18.49824379,2099,8409.51,131,4.006436398,336692.404,15.63402342,83.53204585
RibEye,558019,TFM UHT 32OZ,0.187161984,0.010091017,2448,2448,0.001854966,450,0.009911021,0.982162753,17746.706,328282.894,18.49824379,2772,8342.78,12,3.009660895,336625.674,15.47557628,82.68546824
FiletMignon,482700,CHOCOLATE CHIP CRISPIES COOKIES 12CT,0.263875148,0.006092534,1478,1478,0.001846722,448,0.006998469,1.148695949,32963.67,584684.9525,17.73725294,1565.8,9162.75,4,5.851800996,593847.7025,16.92105263,64.12522261
NYStrip,558019,TFM UHT 32OZ,0.175261344,0.010091017,2448,2448,0.001846722,448,0.010536962,1.044192242,20667.6425,291081.83,14.08393967,2772,8342.78,12,3.009660895,299424.61,15.40679594,87.90755321
Salmon,1328,APPLES CV GRANNY SMITH,0.285994592,0.004839401,1174,1174,0.001846722,448,0.006457192,1.334295731,11901.97778,129734.5489,10.90025131,1937.34,5211.41,4,2.68998214,134945.9589,9.624025854,33.65107639
RibEye,528999,DAISY BRAND SOUR CREAM 16OZ,0.187161984,0.006632535,1609,1609,0.001846722,448,0.009866972,1.487662206,17746.706,328282.894,18.49824379,1744,4793.56,4,2.748600917,333076.454,8.852373038,47.29792265
RibEye,840484,DE CECCO PASTA,0.187161984,0.010981401,2664,2664,0.001846722,448,0.009866972,0.8985167,17746.706,328282.894,18.49824379,3928,11835.04,4,3.01299389,340117.934,21.85602955,116.7760092
FiletMignon,25613,BERRIES CV STRAWBERRIES 2 LB,0.263875148,0.00716017,1737,1737,0.0018426,447,0.006982848,0.975234854,32963.67,584684.9525,17.73725294,1793,12067.83,x,6.730524261,596752.7825,22.2361826,84.26781657
Salmon,840498,RAOS PASTA SAUCE 24OZ,0.285994592,0.005127951,1244,1244,0.001838478,446,0.006428366,1.253593287,11901.97778,129734.5489,10.90025131,1546,13564.54,5,8.773958603,143299.0889,24.9381053,87.19782127
FiletMignon,1921576,SALAD OG ORGANIC GIRL CLAMSHELL BABY SPRING MIX,0.263875148,0.007184903,1743,1743,0.001838478,446,0.006967226,0.96970354,32963.67,584684.9525,17.73725294,1802,7710.48,5,4.278845727,592395.4325,14.1755461,53.72065611
Salmon,896801,POTATOES CV ONE-BITE RED 24 OZ,0.285994592,0.006381084,1548,1548,0.001834356,445,0.006413952,1.005150826,11901.97778,129734.5489,10.90025131,1744,8701.56,14,4.989426606,138436.1089,15.96175554,55.81138945
CrabCakes,181203,PP TWICE BAKED POTATOES,0.159098404,0.015066449,3655,3655,0.001826111,443,0.011477873,0.761816759,46943.165,365938.355,7.795349014,5720.41,34242.48,4,5.986018485,400180.835,62.53058073,393.0308488
CrabCakes,1535112,6 CT CORN MUFFINS,0.159098404,0.007040628,1708,1708,0.001826111,443,0.011477873,1.63023434,46943.165,365938.355,7.795349014,1779.09,10650.72,2,5.986611133,376589.075,19.44940047,122.2476153
Salmon,1625,LETTUCE OG ROMAINE,0.285994592,0.005684441,1379,1379,0.001826111,443,0.006385125,1.123263481,11901.97778,129734.5489,10.90025131,1561,4667.39,8,2.99,134401.9389,8.523173765,29.80187042
FiletMignon,1991567,SALAD OG ORGANIC GIRL ROMAINE HEARTS 7OZ,0.263875148,0.00648826,1574,1574,0.001821989,442,0.00690474,1.064189699,32963.67,584684.9525,17.73725294,1744,8152.96,3,4.674862385,592837.9125,14.85460493,56.29406567
Salmon,3336752,APPLES CV HONEYCRISP 2 LB,0.285994592,0.004814668,1168,1168,0.001821989,442,0.006370712,1.32318816,11901.97778,129734.5489,10.90025131,1211,8358.89,4,6.902469034,138093.4389,15.22980717,53.252081
FiletMignon,163927,[WENNER] FRENCH ROUNDS,0.263875148,0.006179099,1499,1499,0.001817867,441,0.006889118,1.114906548,32963.67,584684.9525,17.73725294,1599,7973.52,4,4.986566604,592658.4725,14.49479917,54.9305202
FiletMignon,2240417,HMR - BROCCOLI FLORETS,0.263875148,0.00666139,1616,1616,0.001817867,441,0.006889118,1.03418621,32963.67,584684.9525,17.73725294,1198.44,9320.56,7,7.77724375,594005.5125,16.94353878,64.21043772
RibEye,31995,YUKON GOLD WHIPPED POTATOES,0.187161984,0.010123994,2456,2456,0.001813745,440,0.009690776,0.957208781,17746.706,328282.894,18.49824379,3051.45,18274.7,4,5.988857756,346557.594,33.14564371,177.0960268
RibEye,840778,HOMEMADE BRAND ICE CREAM 48 OZ,0.187161984,0.009142923,2218,2218,0.001805501,438,0.009646727,1.055103172,17746.706,328282.894,18.49824379,2493,16553.05,3,6.639811472,344835.944,29.8865416,159.682757
CrabCakes,840010,OAK ROASTED SALMON,0.159098404,0.004373598,1061,1061,0.001801378,437,0.011322417,2.588810315,46943.165,365938.355,7.795349014,569.07,12493.33,14,21.9539424,378431.685,22.50521538,141.4546899
FiletMignon,11714,JUICE TFM FRESH SQUEEZED CV ORANGE 64 OZ,0.263875148,0.006921086,1679,1679,0.001797256,436,0.00681101,0.984095628,32963.67,584684.9525,17.73725294,1803,15301.98,5,8.486955075,599986.9325,27.50157994,104.2219402
Salmon,7930,BACON - APPLEWOOD SMOKED NUESKE'S,0.285994592,0.011562624,2805,2805,0.001797256,436,0.006284232,0.543495313,11901.97778,129734.5489,10.90025131,2855.75,28503.56,3,9.981111792,158238.1089,51.22820274,179.1229772
CrabCakes,-200430,UNKNOWN,0.159098404,0.014678967,3561,3561,0.001793134,435,0.011270598,0.767805927,46943.165,365938.355,7.795349014,19,0,12,0,365938.355,0,0
CrabCakes,43762,COFFEE BY THE CUP 12 OZ,0.159098404,0.010251781,2487,2487,0.001793134,435,0.011270598,1.099379537,46943.165,365938.355,7.795349014,2664,2637.36,2,0.99,368575.715,4.729140285,29.72462431
FiletMignon,142919,CR PRIME PORK RIB CHOPS,0.263875148,0.008532845,2070,2070,0.001793134,435,0.006795389,0.79638014,32963.67,584684.9525,17.73725294,4248.94,22299.72,12,5.248301929,606984.6725,39.98638949,151.535261
Salmon,2240423,HMR - BRUSSEL SPROUTS HALVES,0.285994592,0.004938333,1198,1198,0.001793134,435,0.006269818,1.269622524,11901.97778,129734.5489,10.90025131,970.29,8300.61,5,8.554772285,138035.1589,14.88410727,52.04331724
CrabCakes,3155252,FRESHWAY VEGGIE DETOX SALAD,0.159098404,0.00648826,1574,1574,0.00178489,433,0.011218779,1.729088991,46943.165,365938.355,7.795349014,928.34,9232.35,12,9.945009372,375170.705,16.47872786,103.5756957
Salmon,5083650,SIMPLY ORANGE JUICE,0.285994592,0.005185662,1258,1258,0.001780768,432,0.006226578,1.200729789,11901.97778,129734.5489,10.90025131,1346,6043.54,12,4.49,135778.0889,10.76214088,37.63057481
RibEye,1351,TOMATOES CV ROMA,0.187161984,0.010680484,2591,2591,0.001780768,432,0.00951458,0.890837917,17746.706,328282.894,18.49824379,2257.53,4494.71,9,1.990985723,332777.604,8.004034428,42.76527883
RibEye,3438541,SALAD TFM PREMIUM CAESAR,0.187161984,0.007885668,1913,1913,0.001780768,432,0.00951458,1.206566149,17746.706,328282.894,18.49824379,2292,10519.68,12,4.58973822,338802.574,18.73310645,100.0903392
NYStrip,43762,COFFEE BY THE CUP 12 OZ,0.175261344,0.010251781,2487,2487,0.001776646,431,0.010137122,0.988815685,20667.6425,291081.83,14.08393967,2664,2637.36,2,0.99,293719.19,4.685653937,26.73523908
Salmon,155150,BACON CHEDDAR BURGER 7 OZ,0.285994592,0.009414985,2284,2284,0.001776646,431,0.006212165,0.659816771,11901.97778,129734.5489,10.90025131,5881.43,19436.63,7,3.304745615,149171.1789,34.53200242,120.7435504
FiletMignon,3208891,PREMIUM CHOICE TOMAHAWK STEAK,0.263875148,0.003038023,737,737,0.001776646,431,0.006732902,2.216211947,32963.67,584684.9525,17.73725294,2566.36,40664.47,7,15.84519319,625349.4225,72.24635013,273.7898986
FiletMignon,151320,10-20 PER POUND EXTRA LARGE WILD SEA SCALLOPS,0.263875148,0.007073605,1716,1716,0.001772523,430,0.006717281,0.949626185,32963.67,584684.9525,17.73725294,1287.6,25723.19,14,19.97762504,610408.1425,45.59495655,172.789885
Salmon,142168,COCONUT SHRIMP,0.285994592,0.009142923,2218,2218,0.001772523,430,0.006197752,0.677874182,11901.97778,129734.5489,10.90025131,19046.8,15715.09,3,0.825077703,145449.6389,27.85536497,97.39822283
Salmon,536474,TFM CLASSIC UNCURED PORK BACON,0.285994592,0.00664078,1611,1611,0.001772523,430,0.006197752,0.933286738,11901.97778,129734.5489,10.90025131,1924,11504.29,3,5.979360707,141238.8389,20.39162338,71.30073076
Salmon,847016,RAINBOW TROUT 5 OZ FILLETS,0.285994592,0.003264741,792,792,0.001772523,430,0.006197752,1.89839007,11901.97778,129734.5489,10.90025131,1725,10294.83,3,5.968017391,140029.3789,18.24782722,63.80479821
FiletMignon,3511815,BERRIES CV BLUEBERRIES 11 OZ LIMITED EDITION,0.263875148,0.006851009,1662,1662,0.001768401,429,0.006701659,0.978200279,32963.67,584684.9525,17.73725294,1985,17845.15,3,8.99,602530.1025,31.55738586,119.5921103
RibEye,5325791,LBM STEAM BAG - GREEN BEAN ALMONDINE W/SEA SALT & ,0.187161984,0.005165051,1253,1253,0.001768401,429,0.009448507,1.829315361,17746.706,328282.894,18.49824379,1291.99,11614.98,2,8.989992183,339897.874,20.53994534,109.7442168
Salmon,169,LETTUCE OG ROMAINE HEARTS,0.285994592,0.005597876,1358,1358,0.001764279,428,0.006168925,1.102011632,11901.97778,129734.5489,10.90025131,1424,7105.76,4,4.99,136840.3089,12.53654399,43.83489882
RibEye,7445,TWICE BAKED POTATO,0.187161984,0.006966429,1690,1690,0.001764279,428,0.009426482,1.353129693,17746.706,328282.894,18.49824379,2248.41,13462.32,7,5.987484489,341745.214,23.75129007,126.9023205
NYStrip,524864,TFM UHT HEAVY WHIPPING CREAM,0.175261344,0.009687047,2350,2350,0.001756035,426,0.010019522,1.034321611,20667.6425,291081.83,14.08393967,2715,10960.85,4,4.037145488,302042.68,19.2476343,109.8224734
